Unnamed: 0,car_name,brand,model,vehicle_age,km_driven,seller_type,fuel_type,transmission_type,mileage,engine,max_power,seats,selling_price,price_per_km,age_category,mileage_category,is_luxury,is_high_performance,is_fuel_efficient
2354,Honda City,Honda,City,7,73000.0,Dealer,Diesel,Manual,26.0,1498.0,98.6,5,625000.0,8.561526554430761,Recent,Excellent,0,0,1
2356,Maruti Alto,Maruti,Alto,12,60000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5,125000.0,2.083298611689805,Mature,Average,0,0,0
2357,Maruti Wagon R,Maruti,Wagon R,8,83000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5,335000.0,4.036095950651197,Mature,Average,0,0,0
2358,Maruti Wagon R,Maruti,Wagon R,6,40000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5,350000.0,8.749781255468614,Recent,Good,0,0,0
2359,Hyundai Grand,Hyundai,Grand,4,32212.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5,500000.0,15.521683792257784,Recent,Average,0,0,0
2360,Hyundai Creta,Hyundai,Creta,3,24000.0,Dealer,Diesel,Automatic,17.6,1582.0,126.2,5,1350000.0,56.24765634765218,New,Average,0,1,0
2361,Maruti Swift,Maruti,Swift,10,70000.0,Dealer,Petrol,Manual,18.6,1197.0,85.8,5,325000.0,4.642790817274039,Mature,Average,0,0,0
2362,Maruti Swift Dzire,Maruti,Swift Dzire,4,124000.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5,590000.0,4.758026144950444,Recent,Good,0,0,1
2363,Hyundai i20,Hyundai,i20,9,36000.0,Dealer,Petrol,Manual,17.0,1197.0,80.0,5,385000.0,10.694147384794867,Mature,Average,0,0,0
2364,Maruti Alto,Maruti,Alto,4,34153.0,Dealer,Petrol,Manual,24.7,796.0,47.3,5,320000.0,9.36932716519295,Recent,Good,0,0,1
2366,Mahindra KUV,Mahindra,KUV,4,50000.0,Individual,Petrol,Manual,18.15,1198.0,82.0,6,390000.0,7.799844003119937,Recent,Average,0,0,0
2367,Volkswagen Polo,Volkswagen,Polo,5,45000.0,Dealer,Petrol,Automatic,17.21,1197.0,103.5,5,665000.0,14.777449390013555,Recent,Average,0,0,0
2368,Maruti Wagon R,Maruti,Wagon R,10,48000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5,235000.0,4.895731338930439,Mature,Average,0,0,0
2369,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,7,70001.0,Dealer,Diesel,Automatic,13.0,2143.0,182.25,5,1485000.0,21.213679609154024,Recent,Low,1,1,0
2371,Tata Tigor,Tata,Tigor,3,60000.0,Individual,Petrol,Manual,20.3,1199.0,84.0,5,550000.0,9.166513891435143,New,Good,0,0,0
2372,Maruti Swift,Maruti,Swift,6,78000.0,Dealer,Petrol,Manual,18.6,1197.0,85.8,5,450000.0,5.769156805681979,Recent,Average,0,0,0
2373,Toyota Camry,Toyota,Camry,13,130000.0,Dealer,Petrol,Automatic,12.1,2159.5,164.7,5,400000.0,3.0768994084660886,Old,Low,0,1,0
2374,Honda CR-V,Honda,CR-V,5,84000.0,Dealer,Petrol,Automatic,13.1,1997.0,141.1,5,1350000.0,16.071237247175628,Recent,Low,0,1,0
2375,Toyota Innova,Toyota,Innova,3,27000.0,Dealer,Diesel,Automatic,11.36,2159.5,171.5,8,1485000.0,54.997963038405985,New,Low,0,1,0
2376,Hyundai Verna,Hyundai,Verna,8,51000.0,Dealer,Diesel,Manual,22.32,1582.0,126.32,5,625000.0,12.254661673300523,Mature,Good,0,1,0
2377,Maruti Ertiga,Maruti,Ertiga,7,62000.0,Dealer,CNG,Manual,22.8,1373.0,80.9,7,650000.0,10.483701875776196,Recent,Good,0,0,1
2378,Hyundai i20,Hyundai,i20,7,62000.0,Dealer,Diesel,Manual,21.9,1396.0,88.76,5,430000.0,6.9353720101288685,Recent,Good,0,0,0
2381,Honda City,Honda,City,12,120000.0,Individual,Petrol,Manual,17.0,1497.0,118.0,5,235000.0,1.9583170140248831,Mature,Average,0,1,0
2383,Toyota Innova,Toyota,Innova,13,130000.0,Dealer,Diesel,Manual,12.99,2159.5,100.0,7,461000.0,3.546126568257167,Old,Low,0,0,0
2384,Hyundai i20,Hyundai,i20,9,24600.0,Dealer,Petrol,Manual,17.0,1197.0,80.0,5,330000.0,13.414088858176497,Mature,Average,0,0,0
2386,Maruti Baleno,Maruti,Baleno,3,17947.0,Dealer,Petrol,Automatic,21.4,1197.0,83.1,5,825000.0,45.966124359260085,New,Good,0,0,0
2391,Maruti Swift Dzire,Maruti,Swift Dzire,3,29000.0,Dealer,Petrol,Automatic,18.5,1197.0,83.14,5,630000.0,21.72338884866039,New,Average,0,0,0
2394,Maruti Wagon R,Maruti,Wagon R,8,60000.0,Individual,Petrol,Manual,20.51,998.0,67.04,5,260000.0,4.333261112314795,Mature,Good,0,0,0
2395,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,8,71000.0,Dealer,Diesel,Automatic,19.27,2143.0,170.0,5,1185000.0,16.689905775974985,Mature,Average,1,1,0
2396,Hyundai Creta,Hyundai,Creta,6,67000.0,Dealer,Diesel,Automatic,17.01,1582.0,126.2,5,1059000.0,15.805734242772497,Recent,Average,0,1,0
2398,Maruti Wagon R,Maruti,Wagon R,8,62500.0,Dealer,Petrol,Manual,21.79,998.0,67.05,5,300000.0,4.79992320122878,Mature,Good,0,0,0
2401,Hyundai Santro,Hyundai,Santro,2,4700.0,Individual,Petrol,Automatic,20.3,1086.0,68.0,5,550000.0,116.9963837481387,New,Good,0,0,0
2402,Maruti Swift Dzire,Maruti,Swift Dzire,3,27000.0,Dealer,Diesel,Automatic,28.4,1248.0,74.02,5,725000.0,26.850857375652755,New,Excellent,0,0,1
2404,Ford Figo,Ford,Figo,9,46573.0,Dealer,Petrol,Manual,15.6,1196.0,70.0,5,269000.0,5.775754712929961,Mature,Average,0,0,0
2405,Maruti Ertiga,Maruti,Ertiga,5,68500.0,Dealer,Petrol,Automatic,17.03,1373.0,91.1,7,765000.0,11.167720179267455,Recent,Average,0,0,0
2407,Maruti Swift Dzire,Maruti,Swift Dzire,9,70000.0,Dealer,Diesel,Manual,19.3,1248.0,73.9,5,485000.0,6.928472450393566,Mature,Average,0,0,0
2408,Tata Tigor,Tata,Tigor,4,24900.0,Dealer,Diesel,Manual,24.7,1047.0,69.0,5,675000.0,27.107345086542708,Recent,Good,0,0,1
2410,Hyundai Grand,Hyundai,Grand,5,20000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5,510000.0,25.498725063746814,Recent,Average,0,0,0
2411,Honda City,Honda,City,14,70000.0,Individual,Petrol,Manual,17.7,1497.0,78.0,5,350000.0,4.999928572448965,Old,Average,0,0,0
2412,Maruti Swift,Maruti,Swift,8,79000.0,Dealer,Diesel,Manual,28.4,1248.0,74.0,5,448000.0,5.670814293489956,Mature,Excellent,0,0,1
2413,Tata Tiago,Tata,Tiago,4,20000.0,Individual,Petrol,Manual,23.84,1199.0,84.0,5,490000.0,24.49877506124694,Recent,Good,0,0,1
2414,Maruti Alto,Maruti,Alto,4,90000.0,Individual,Petrol,Manual,24.7,796.0,47.3,5,255000.0,2.833301852201642,Recent,Good,0,0,1
2415,Maruti Swift,Maruti,Swift,4,36000.0,Dealer,Petrol,Manual,21.21,1197.0,81.8,5,575000.0,15.97177856170662,Recent,Good,0,0,0
2416,Mahindra XUV500,Mahindra,XUV500,7,72125.0,Individual,Diesel,Manual,15.1,2159.5,140.0,7,800000.0,11.091700634999862,Recent,Average,0,1,0
2417,Mahindra Bolero,Mahindra,Bolero,5,80000.0,Individual,Diesel,Manual,16.5,1493.0,70.0,7,700000.0,8.74989062636717,Recent,Average,0,0,0
2418,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,14,85250.0,Dealer,Petrol,Automatic,10.5,1796.0,157.7,5,499000.0,5.853303773562773,Old,Low,1,1,0
2420,Maruti Wagon R,Maruti,Wagon R,8,55149.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5,311000.0,5.639165911151405,Mature,Good,0,0,0
2422,Volkswagen Polo,Volkswagen,Polo,3,22000.0,Dealer,Petrol,Automatic,17.21,1197.0,103.6,5,760000.0,34.54388436889232,New,Average,0,0,0
2423,Skoda Octavia,Skoda,Octavia,6,110000.0,Individual,Petrol,Automatic,14.7,1798.0,177.5,5,990000.0,8.999918182561977,Recent,Low,0,1,0
2425,Toyota Innova,Toyota,Innova,10,68900.0,Dealer,Diesel,Manual,12.8,2159.5,102.0,7,665000.0,9.651529005384537,Mature,Low,0,0,0
2426,Maruti Ciaz,Maruti,Ciaz,4,27400.0,Dealer,Petrol,Manual,20.73,1373.0,91.1,5,655000.0,23.90423707163972,Recent,Good,0,0,0
2427,Mercedes-Benz C-Class,Mercedes-Benz,C-Class,11,67900.0,Dealer,Diesel,Automatic,14.94,2143.0,182.25,5,950000.0,13.990957423307462,Mature,Low,1,1,0
2428,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,5,41000.0,Dealer,Petrol,Automatic,8.450000000000001,2159.5,182.25,5,1485000.0,36.21862881393137,Recent,Low,1,1,0
2429,Maruti Swift Dzire,Maruti,Swift Dzire,5,30000.0,Individual,Petrol,Manual,17.5,1298.0,85.8,5,600000.0,19.999333355554814,Recent,Average,0,0,0
2431,Honda City,Honda,City,5,57000.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5,725000.0,12.719075103945546,Recent,Average,0,0,0
2432,Maruti Swift Dzire,Maruti,Swift Dzire,3,70000.0,Individual,Petrol,Manual,22.0,1197.0,81.8,5,550000.0,7.857030613848374,New,Good,0,0,0
2433,Maruti Celerio,Maruti,Celerio,4,66000.0,Individual,CNG,Manual,31.25,998.0,58.2,5,450000.0,6.818078513961909,Recent,Excellent,0,0,1
2434,Honda Amaze,Honda,Amaze,6,65445.0,Trustmark Dealer,Petrol,Manual,18.0,1198.0,86.7,5,499000.0,7.624606545854598,Recent,Average,0,0,0
2435,Tata Tiago,Tata,Tiago,3,42000.0,Dealer,Diesel,Manual,27.28,1047.0,69.0,5,495000.0,11.785433680150472,New,Excellent,0,0,1
2436,Honda Amaze,Honda,Amaze,8,31497.0,Dealer,Petrol,Manual,18.0,1198.0,86.7,5,393000.0,12.476982665566068,Mature,Average,0,0,0
2437,Maruti Baleno,Maruti,Baleno,3,26600.0,Dealer,Petrol,Manual,21.01,1197.0,81.8,5,665000.0,24.999060185707304,New,Good,0,0,0
2438,Hyundai i20,Hyundai,i20,2,5000.0,Individual,Petrol,Manual,18.6,1197.0,81.86,5,710000.0,141.97160567886422,New,Average,0,0,0
2439,Ford Endeavour,Ford,Endeavour,4,40000.0,Dealer,Diesel,Automatic,10.91,2159.5,182.25,7,1485000.0,37.124071898202544,Recent,Low,0,1,0
2441,Renault KWID,Renault,KWID,3,10000.0,Dealer,Petrol,Manual,23.01,999.0,67.0,5,385000.0,38.4961503849615,New,Good,0,0,1
2442,Hyundai i20,Hyundai,i20,8,62000.0,Dealer,Diesel,Manual,21.9,1396.0,90.0,5,425000.0,6.854728149545975,Mature,Good,0,0,0
2444,Hyundai Grand,Hyundai,Grand,5,42845.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5,438000.0,10.222657891051673,Recent,Average,0,0,0
2445,Maruti Swift Dzire,Maruti,Swift Dzire,3,115000.0,Individual,CNG,Manual,26.55,1197.0,81.8,5,450000.0,3.913009452091721,New,Excellent,0,0,1
2446,Maruti Vitara,Maruti,Vitara,2,29000.0,Dealer,Diesel,Automatic,24.3,1248.0,88.5,5,1055000.0,36.37805592910589,New,Good,0,0,1
2448,Toyota Innova,Toyota,Innova,11,130000.0,Dealer,Diesel,Manual,12.8,2159.5,102.0,8,670000.0,5.153806509180699,Mature,Low,0,0,0
2449,Maruti Swift,Maruti,Swift,6,110000.0,Individual,Diesel,Manual,25.2,1248.0,74.0,5,500000.0,4.5454132235161495,Recent,Excellent,0,0,1
2450,Maruti Alto,Maruti,Alto,10,69000.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5,140000.0,2.028956102085477,Mature,Average,0,0,0
2451,Hyundai i10,Hyundai,i10,10,24600.0,Individual,Petrol,Manual,20.36,1197.0,78.9,5,240000.0,9.755700987764724,Mature,Good,0,0,0
2452,Maruti Baleno,Maruti,Baleno,4,34428.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5,625000.0,18.153300996253158,Recent,Good,0,0,0
2453,Maruti Baleno,Maruti,Baleno,5,49551.0,Dealer,Petrol,Manual,21.4,1197.0,83.1,5,620000.0,12.51210849208912,Recent,Good,0,0,0
2455,Hyundai i10,Hyundai,i10,12,57800.0,Dealer,Petrol,Manual,20.36,1197.0,78.9,5,255000.0,4.411688379093787,Mature,Good,0,0,0
2456,Honda City,Honda,City,4,44897.0,Dealer,Petrol,Automatic,18.0,1497.0,117.6,5,850000.0,18.931800971090027,Recent,Average,0,1,0
2457,Maruti Swift Dzire,Maruti,Swift Dzire,3,35000.0,Individual,Diesel,Manual,28.4,1248.0,74.02,5,800000.0,22.856489814576726,New,Excellent,0,0,1
2458,Toyota Innova,Toyota,Innova,4,55000.0,Dealer,Diesel,Automatic,11.36,2159.5,171.5,8,1485000.0,26.999509099834547,Recent,Low,0,1,0
2459,BMW 6,BMW,6,8,34000.0,Dealer,Diesel,Automatic,9.52,2159.5,182.25,4,1485000.0,43.67518602394047,Mature,Low,1,1,0
2460,Tata Tiago,Tata,Tiago,2,35000.0,Individual,Diesel,Manual,27.28,1047.0,69.0,5,550000.0,15.7138367475215,New,Excellent,0,0,1
2462,Maruti Ertiga,Maruti,Ertiga,8,73000.0,Dealer,Diesel,Manual,25.47,1248.0,88.5,7,665000.0,9.10946425391433,Mature,Excellent,0,0,1
2463,Mahindra Scorpio,Mahindra,Scorpio,10,105000.0,Individual,Diesel,Manual,12.05,2159.5,120.0,8,460000.0,4.380910657993733,Mature,Low,0,1,0
2464,Hyundai Elantra,Hyundai,Elantra,4,55000.0,Dealer,Diesel,Automatic,18.23,1582.0,126.2,5,1485000.0,26.999509099834547,Recent,Average,0,1,0
2465,Maruti Baleno,Maruti,Baleno,4,43000.0,Individual,Petrol,Manual,21.4,1197.0,83.1,5,700000.0,16.278691193228063,Recent,Good,0,0,0
2466,Jaguar XF,Jaguar,XF,6,34600.0,Dealer,Diesel,Automatic,16.36,2159.5,182.25,5,1485000.0,42.91783474466056,Recent,Average,1,1,0
2467,Maruti Swift,Maruti,Swift,3,20000.0,Individual,Diesel,Manual,28.4,1248.0,74.0,5,790000.0,39.49802509874506,New,Excellent,0,0,1
2468,Volkswagen Vento,Volkswagen,Vento,9,70000.0,Individual,Diesel,Manual,20.54,1598.0,103.6,5,280000.0,3.999942857959172,Mature,Good,0,0,0
2470,Maruti Wagon R,Maruti,Wagon R,5,51000.0,Dealer,CNG,Manual,26.6,998.0,58.16,5,375000.0,7.3527970039803145,Recent,Excellent,0,0,1
2471,Hyundai i20,Hyundai,i20,5,27884.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,629000.0,22.55693024923794,Recent,Average,0,0,0
2472,Hyundai i20,Hyundai,i20,4,37000.0,Dealer,Diesel,Manual,22.54,1396.0,88.73,5,680000.0,18.377881678873543,Recent,Good,0,0,0
2473,Toyota Innova,Toyota,Innova,9,130000.0,Individual,Diesel,Manual,12.99,2159.5,100.0,7,650000.0,4.999961538757394,Mature,Low,0,0,0
2474,Toyota Innova,Toyota,Innova,5,51000.0,Dealer,Diesel,Automatic,11.36,2159.5,171.5,7,1485000.0,29.117076135762044,Recent,Low,0,1,0
2475,Maruti Swift Dzire,Maruti,Swift Dzire,6,104000.0,Dealer,Diesel,Manual,28.4,1248.0,74.02,5,395000.0,3.798040403457659,Recent,Excellent,0,0,1
2477,Toyota Innova,Toyota,Innova,4,110000.0,Dealer,Diesel,Manual,13.68,2159.5,147.8,7,1485000.0,13.499877273842966,Recent,Low,0,1,0
2478,Maruti Wagon R,Maruti,Wagon R,11,57000.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5,211000.0,3.7016894440448413,Mature,Average,0,0,0
2479,Renault Duster,Renault,Duster,9,100000.0,Individual,Diesel,Manual,20.46,1461.0,83.8,5,400000.0,3.999960000399996,Mature,Good,0,0,0
2480,Toyota Fortuner,Toyota,Fortuner,11,74000.0,Dealer,Diesel,Manual,11.5,2159.5,171.0,7,1050000.0,14.18899744598046,Mature,Low,0,1,0
2482,Toyota Innova,Toyota,Innova,4,109000.0,Dealer,Diesel,Manual,13.68,2159.5,147.51,8,1485000.0,13.623728222676856,Recent,Low,0,1,0
2483,Hyundai Grand,Hyundai,Grand,7,82530.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5,490000.0,5.937163005416147,Recent,Average,0,0,0
2486,Hyundai i20,Hyundai,i20,10,23000.0,Dealer,Petrol,Manual,18.5,1197.0,80.0,5,340000.0,14.781966001478196,Mature,Average,0,0,0
2487,Maruti Alto,Maruti,Alto,2,7602.0,Dealer,Petrol,Automatic,23.95,998.0,67.05,5,425000.0,55.8989872418782,New,Good,0,0,1
2488,Maruti Vitara,Maruti,Vitara,4,77665.0,Dealer,Diesel,Manual,24.3,1248.0,88.5,5,850000.0,10.94429995107254,Recent,Good,0,0,1
2490,Mahindra Thar,Mahindra,Thar,3,11000.0,Dealer,Diesel,Manual,18.06,2159.5,63.0,7,771000.0,70.0845377692937,New,Average,0,0,0
2491,Hyundai Santro,Hyundai,Santro,11,35000.0,Dealer,LPG,Manual,13.45,1086.0,62.1,5,230000.0,6.571240821690809,Mature,Low,0,0,0
2492,Audi Q7,Audi,Q7,6,72000.0,Dealer,Diesel,Automatic,12.07,2159.5,182.25,7,1485000.0,20.6247135456452,Recent,Low,1,1,0
2493,Toyota Innova,Toyota,Innova,10,108800.0,Dealer,Diesel,Manual,12.8,2159.5,102.0,7,595000.0,5.46869973621566,Mature,Low,0,0,0
2494,Maruti Alto,Maruti,Alto,13,30000.0,Dealer,Petrol,Manual,19.7,796.0,46.3,5,175000.0,5.833138895370154,Old,Average,0,0,0
2495,Volkswagen Polo,Volkswagen,Polo,9,38000.0,Dealer,Diesel,Manual,22.07,1199.0,73.9,5,295000.0,7.76295360648404,Mature,Good,0,0,0
2496,Maruti Swift Dzire,Maruti,Swift Dzire,6,86000.0,Dealer,Diesel,Manual,26.59,1248.0,74.0,5,675000.0,7.8487459448145955,Recent,Excellent,0,0,1
2497,Hyundai Verna,Hyundai,Verna,3,18000.0,Dealer,Diesel,Manual,22.0,1582.0,126.2,5,1150000.0,63.885339703349814,New,Good,0,1,0
2498,Volkswagen Polo,Volkswagen,Polo,3,27000.0,Dealer,Petrol,Automatic,17.21,1197.0,103.5,5,875000.0,32.406207177511945,New,Average,0,0,0
2500,MG Hector,MG,Hector,2,9293.0,Dealer,Petrol,Automatic,13.96,1451.0,141.0,5,1485000.0,159.78050355067785,New,Low,0,1,0
2501,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,10,90000.0,Dealer,Diesel,Automatic,13.5,2159.5,182.25,5,1485000.0,16.49981666870368,Mature,Low,1,1,0
2503,Maruti Ertiga,Maruti,Ertiga,4,65000.0,Dealer,CNG,Manual,26.08,1462.0,91.19,7,740000.0,11.384440239380933,Recent,Excellent,0,0,1
2504,Volkswagen Polo,Volkswagen,Polo,6,65817.0,Dealer,Diesel,Manual,20.14,1498.0,88.8,5,580000.0,8.812179039168617,Recent,Good,0,0,0
2505,Maruti Wagon R,Maruti,Wagon R,8,50287.0,Dealer,Petrol,Manual,20.51,998.0,67.04,5,360000.0,7.158765510658607,Mature,Good,0,0,0
2506,Hyundai Creta,Hyundai,Creta,2,25000.0,Individual,Diesel,Manual,20.5,1582.0,126.2,5,1485000.0,59.3976240950362,New,Good,0,1,0
2507,Jaguar XF,Jaguar,XF,6,28000.0,Dealer,Diesel,Automatic,16.36,2159.5,182.25,5,1485000.0,53.0338202207064,Recent,Average,1,1,0
2508,Maruti Eeco,Maruti,Eeco,11,40000.0,Individual,CNG,Manual,21.94,1196.0,63.0,5,190000.0,4.749881252968676,Mature,Good,0,0,0
2510,Jaguar XF,Jaguar,XF,8,33500.0,Dealer,Diesel,Automatic,16.36,2159.5,182.25,5,1485000.0,44.327035013880185,Mature,Average,1,1,0
2511,Hyundai i20,Hyundai,i20,5,75000.0,Individual,Petrol,Manual,18.6,1197.0,81.83,5,525000.0,6.999906667911095,Recent,Average,0,0,0
2512,Mercedes-Benz E-Class,Mercedes-Benz,E-Class,4,26000.0,Dealer,Petrol,Automatic,12.0,1991.0,182.25,5,1485000.0,57.11318795430945,Recent,Low,1,1,0
2513,Hyundai i20,Hyundai,i20,8,130000.0,Individual,Diesel,Manual,21.9,1396.0,88.76,5,400000.0,3.0768994084660886,Mature,Good,0,0,0
2514,Renault KWID,Renault,KWID,4,54000.0,Dealer,Petrol,Automatic,24.04,999.0,67.0,5,345000.0,6.388770578322624,Recent,Good,0,0,1
2515,Mahindra Marazzo,Mahindra,Marazzo,3,40000.0,Dealer,Diesel,Manual,17.3,1497.0,121.0,7,1055000.0,26.37434064148396,New,Average,0,1,0
2516,Maruti Alto,Maruti,Alto,4,9210.0,Dealer,Petrol,Manual,24.7,796.0,47.3,5,310000.0,33.65541200738248,Recent,Good,0,0,1
2517,Maruti Swift Dzire,Maruti,Swift Dzire,9,20699.0,Dealer,Diesel,Manual,23.4,1248.0,74.0,5,475000.0,22.946859903381643,Mature,Good,0,0,1
2518,Maruti Ignis,Maruti,Ignis,3,25000.0,Individual,Petrol,Manual,20.89,1197.0,81.8,5,576000.0,23.039078436862525,New,Good,0,0,0
2521,Maruti Celerio,Maruti,Celerio,2,18000.0,Dealer,Petrol,Manual,23.1,998.0,67.04,5,445000.0,24.720848841731016,New,Good,0,0,1
2522,Mahindra Bolero,Mahindra,Bolero,18,120000.0,Individual,Diesel,Manual,13.6,2159.5,63.0,7,100000.0,0.8333263889467588,Old,Low,0,0,0
2523,Volkswagen Polo,Volkswagen,Polo,7,70000.0,Dealer,Petrol,Manual,16.47,1198.0,74.0,5,460000.0,6.571334695218639,Recent,Average,0,0,0
2524,Maruti Wagon R,Maruti,Wagon R,7,101200.0,Dealer,Petrol,Manual,18.9,998.0,67.1,5,380000.0,3.754903607671861,Recent,Average,0,0,0
2525,Mahindra Scorpio,Mahindra,Scorpio,5,35000.0,Dealer,Diesel,Manual,15.4,2159.5,120.0,8,1150000.0,32.856204108454044,Recent,Average,0,1,0
2526,Toyota Fortuner,Toyota,Fortuner,8,80000.0,Dealer,Diesel,Automatic,12.55,2159.5,168.5,7,1485000.0,18.562267971650353,Mature,Low,0,1,0
2528,Hyundai i20,Hyundai,i20,6,42000.0,Dealer,Petrol,Manual,18.6,1197.0,81.83,5,499000.0,11.880669507868861,Recent,Average,0,0,0
2529,Maruti Alto,Maruti,Alto,11,50000.0,Individual,Petrol,Manual,19.7,796.0,46.3,5,140000.0,2.7999440011199774,Mature,Average,0,0,0
2530,Ford Figo,Ford,Figo,10,55500.0,Dealer,Diesel,Manual,20.0,1399.0,68.05,5,275000.0,4.95486567809589,Mature,Average,0,0,0
2532,Mercedes-Benz GL-Class,Mercedes-Benz,GL-Class,4,38000.0,Dealer,Diesel,Automatic,17.9,2143.0,170.0,5,1485000.0,39.07791900213152,Recent,Average,1,1,0
2533,Honda City,Honda,City,18,130000.0,Dealer,Petrol,Manual,11.7,1343.0,100.0,5,100000.0,0.7692248521165221,Old,Low,0,0,0
2537,Toyota Fortuner,Toyota,Fortuner,7,67400.0,Dealer,Diesel,Automatic,12.55,2159.5,168.5,7,1485000.0,22.032314060622245,Recent,Low,0,1,0
2538,Skoda Rapid,Skoda,Rapid,7,29000.0,Dealer,Petrol,Manual,15.0,1598.0,105.0,5,490000.0,16.895969104513636,Recent,Low,0,0,0
2540,Maruti Ciaz,Maruti,Ciaz,5,94400.0,Individual,Diesel,Manual,28.09,1248.0,88.5,5,595000.0,6.302899333693499,Recent,Excellent,0,0,1
2542,Datsun RediGO,Datsun,RediGO,3,15000.0,Individual,Petrol,Manual,22.7,799.0,53.64,5,340000.0,22.66515565628958,New,Good,0,0,0
2543,Volkswagen Polo,Volkswagen,Polo,5,30000.0,Dealer,Petrol,Manual,16.2,1199.0,74.0,5,530000.0,17.666077797406754,Recent,Average,0,0,0
2545,Hyundai Grand,Hyundai,Grand,3,15914.0,Dealer,Petrol,Manual,18.9,1197.0,81.86,5,510000.0,32.045240339302545,New,Average,0,0,0
2546,Mahindra XUV500,Mahindra,XUV500,6,72000.0,Dealer,Diesel,Manual,15.1,2159.5,140.0,7,880000.0,12.222052471493452,Recent,Average,0,1,0
2547,Maruti Eeco,Maruti,Eeco,6,60200.0,Dealer,CNG,Manual,21.94,1196.0,61.7,5,385000.0,6.395242603943456,Recent,Good,0,0,0
2550,Hyundai Verna,Hyundai,Verna,9,32472.0,Dealer,Petrol,Manual,17.01,1591.0,121.3,5,448000.0,13.79607674067687,Mature,Average,0,1,0
2551,Honda City,Honda,City,5,57116.0,Dealer,Petrol,Manual,17.4,1497.0,117.3,5,665000.0,11.642768352679587,Recent,Average,0,0,0
2552,Jeep Compass,Jeep,Compass,3,20000.0,Dealer,Diesel,Manual,17.1,1956.0,170.0,5,800000.0,39.998000099995004,New,Average,0,1,0
2553,Hyundai Venue,Hyundai,Venue,1,3200.0,Dealer,Petrol,Automatic,18.15,998.0,118.35,5,1240000.0,387.378944079975,New,Average,0,1,0
2554,Volkswagen Polo,Volkswagen,Polo,3,15000.0,Individual,Petrol,Manual,18.78,999.0,75.0,5,595000.0,39.664022398506766,New,Average,0,0,0
2556,Hyundai Venue,Hyundai,Venue,2,16000.0,Dealer,Petrol,Manual,18.27,998.0,118.35,5,975000.0,60.93369164427223,New,Average,0,1,0
2558,Hyundai Elantra,Hyundai,Elantra,8,80000.0,Dealer,Diesel,Manual,22.7,1582.0,126.24,5,700000.0,8.74989062636717,Mature,Good,0,1,0
2559,Toyota Innova,Toyota,Innova,13,125000.0,Individual,Diesel,Manual,12.8,2159.5,102.0,8,450000.0,3.599971200230398,Old,Low,0,0,0
2561,Hyundai Verna,Hyundai,Verna,2,6500.0,Individual,Petrol,Manual,17.1,1591.0,121.3,5,1035000.0,159.206275957545,New,Average,0,1,0
2562,Hyundai i20,Hyundai,i20,8,7268.0,Trustmark Dealer,Petrol,Manual,18.5,1197.0,82.85,5,445000.0,61.21887467327005,Mature,Average,0,0,0
2563,Maruti Ertiga,Maruti,Ertiga,8,41000.0,Dealer,Petrol,Manual,16.02,1373.0,93.7,7,585000.0,14.267944684275994,Mature,Average,0,0,0
2565,Mercedes-Benz S-Class,Mercedes-Benz,S-Class,11,50312.0,Dealer,Diesel,Automatic,13.5,2159.5,182.25,5,1455000.0,28.91896726492159,Mature,Low,1,1,0
2566,Renault KWID,Renault,KWID,5,37250.0,Dealer,Petrol,Manual,25.17,799.0,53.3,5,325000.0,8.724597997369198,Recent,Excellent,0,0,1
2567,Honda Civic,Honda,Civic,13,61000.0,Dealer,Petrol,Manual,13.5,1799.0,130.0,5,245000.0,4.016327601186866,Old,Low,0,1,0
2568,Toyota Camry,Toyota,Camry,6,49500.0,Dealer,Electric,Automatic,19.16,2159.5,157.7,5,1485000.0,29.99939395163734,Recent,Average,0,1,0
2569,Maruti Ertiga,Maruti,Ertiga,6,76000.0,Dealer,Diesel,Manual,24.52,1248.0,88.5,7,770000.0,10.131445638873172,Recent,Good,0,0,1
2571,Hyundai Grand,Hyundai,Grand,5,21000.0,Dealer,Petrol,Manual,18.9,1197.0,82.0,5,480000.0,22.856054473596494,Recent,Average,0,0,0
2572,Volkswagen Polo,Volkswagen,Polo,8,60000.0,Individual,Petrol,Manual,16.47,1198.0,73.9,5,350000.0,5.833236112731455,Mature,Average,0,0,0
